"sub","partOfMilitaryConflict","place","result","causalties","date","commander"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Lydia","DecisivePergamene-Romanvictory","(modern source)",,"http://dbpedia.org/resource/Eumenes_II"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Lydia","DecisivePergamene-Romanvictory","(modern source)",,"http://dbpedia.org/resource/Zeuxis_(general)"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Magnesia_ad_Sipylum","DecisivePergamene-Romanvictory","at least 349",,"http://dbpedia.org/resource/Lucius_Cornelius_Scipio_Asiaticus"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Magnesia_ad_Sipylum","DecisivePergamene-Romanvictory","at least 349",,"http://dbpedia.org/resource/Seleucus_IV_Philopator"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Magnesia_ad_Sipylum","DecisivePergamene-Romanvictory","at least 349",,"http://dbpedia.org/resource/Antiochus_III_the_Great"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Magnesia_ad_Sipylum","DecisivePergamene-Romanvictory","at least 349",,"http://dbpedia.org/resource/Eumenes_II"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Magnesia_ad_Sipylum","DecisivePergamene-Romanvictory","at least 349",,"http://dbpedia.org/resource/Zeuxis_(general)"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Lydia","DecisivePergamene-Romanvictory","at least 349",,"http://dbpedia.org/resource/Lucius_Cornelius_Scipio_Asiaticus"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Lydia","DecisivePergamene-Romanvictory","at least 349",,"http://dbpedia.org/resource/Seleucus_IV_Philopator"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Lydia","DecisivePergamene-Romanvictory","at least 349",,"http://dbpedia.org/resource/Antiochus_III_the_Great"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Lydia","DecisivePergamene-Romanvictory","at least 349",,"http://dbpedia.org/resource/Eumenes_II"
"http://dbpedia.org/resource/Battle_of_Magnesia","http://dbpedia.org/resource/Roman–Seleucid_War","http://dbpedia.org/resource/Lydia","DecisivePergamene-Romanvictory","at least 349",,"http://dbpedia.org/resource/Zeuxis_(general)"
"http://dbpedia.org/resource/Battle_of_Mylae","http://dbpedia.org/resource/First_Punic_War","http://dbpedia.org/resource/Sicily","Roman victory","11 ships",,"http://dbpedia.org/resource/Hannibal_Gisco"
"http://dbpedia.org/resource/Battle_of_Mylae","http://dbpedia.org/resource/First_Punic_War","http://dbpedia.org/resource/Sicily","Roman victory","11 ships",,"http://dbpedia.org/resource/Gaius_Duilius"
"http://dbpedia.org/resource/Battle_of_Mylae","http://dbpedia.org/resource/First_Punic_War","http://dbpedia.org/resource/Milazzo","Roman victory","11 ships",,"http://dbpedia.org/resource/Hannibal_Gisco"
"http://dbpedia.org/resource/Battle_of_Mylae","http://dbpedia.org/resource/First_Punic_War","http://dbpedia.org/resource/Milazzo","Roman victory","11 ships",,"http://dbpedia.org/resource/Gaius_Duilius"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Metaurus_River","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Gaius_Claudius_Nero"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Metaurus_River","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Marcus_Livius_Salinator"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Metaurus_River","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Hasdrubal_Barca"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Metaurus_River","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Porcius_Licinus"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italy","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Gaius_Claudius_Nero"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italy","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Marcus_Livius_Salinator"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italy","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Hasdrubal_Barca"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Italy","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Porcius_Licinus"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Marche","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Gaius_Claudius_Nero"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Marche","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Marcus_Livius_Salinator"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Marche","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Hasdrubal_Barca"
"http://dbpedia.org/resource/Battle_of_the_Metaurus","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Marche","Decisive Roman victory","10,000 killed10,000 captured(according toPolybius)",,"http://dbpedia.org/resource/Porcius_Licinus"
"http://dbpedia.org/resource/Battle_of_the_Trebia","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Trebbia_River","Carthaginian victory","4,000–5,000 infantry, some elephants",,"http://dbpedia.org/resource/Hannibal"
"http://dbpedia.org/resource/Battle_of_the_Trebia","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Trebbia_River","Carthaginian victory","4,000–5,000 infantry, some elephants",,"http://dbpedia.org/resource/Tiberius_Sempronius_Longus_(consul_218_BC)"
"http://dbpedia.org/resource/Battle_of_the_Weser_River","http://dbpedia.org/resource/Germanic_Wars","http://dbpedia.org/resource/Weser_River","Roman victory","Minimal",,"http://dbpedia.org/resource/Germanicus"
"http://dbpedia.org/resource/Battle_of_the_Weser_River","http://dbpedia.org/resource/Germanic_Wars","http://dbpedia.org/resource/Weser_River","Roman victory","Minimal",,"http://dbpedia.org/resource/Arminius"
"http://dbpedia.org/resource/Battle_of_the_Weser_River","http://dbpedia.org/resource/Germanic_Wars","http://dbpedia.org/resource/Weser_River","Roman victory","Minimal",,"http://dbpedia.org/resource/Inguiomer"
"http://dbpedia.org/resource/Battle_of_the_Weser_River","http://dbpedia.org/resource/Germanic_Wars","http://dbpedia.org/resource/Weser_River","Roman victory","Minimal",,"http://dbpedia.org/resource/Flavus,_brother_of_Arminius"
"http://dbpedia.org/resource/Battle_of_Cissa","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Spain","Roman victory","2,000 captured",,"http://dbpedia.org/resource/Gnaeus_Cornelius_Scipio_Calvus"
"http://dbpedia.org/resource/Battle_of_Cissa","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Tarraco_(Tarragona)","Roman victory","2,000 captured",,"http://dbpedia.org/resource/Gnaeus_Cornelius_Scipio_Calvus"
"http://dbpedia.org/resource/Battle_of_Cissa","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Spain","Roman victory","6,000 killed,",,"http://dbpedia.org/resource/Gnaeus_Cornelius_Scipio_Calvus"
"http://dbpedia.org/resource/Battle_of_Cissa","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Tarraco_(Tarragona)","Roman victory","6,000 killed,",,"http://dbpedia.org/resource/Gnaeus_Cornelius_Scipio_Calvus"
"http://dbpedia.org/resource/Battle_of_Dertosa","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Spain","Romanvictory","Unknown",,"http://dbpedia.org/resource/Publius_Cornelius_Scipio"
"http://dbpedia.org/resource/Battle_of_Dertosa","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Spain","Romanvictory","Unknown",,"http://dbpedia.org/resource/Hasdrubal_Barca"
"http://dbpedia.org/resource/Battle_of_Dertosa","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Spain","Romanvictory","Unknown",,"http://dbpedia.org/resource/Gnaeus_Cornelius_Scipio_Calvus"
"http://dbpedia.org/resource/Battle_of_Dertosa","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Tortosa","Romanvictory","Unknown",,"http://dbpedia.org/resource/Publius_Cornelius_Scipio"
"http://dbpedia.org/resource/Battle_of_Dertosa","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Tortosa","Romanvictory","Unknown",,"http://dbpedia.org/resource/Hasdrubal_Barca"
"http://dbpedia.org/resource/Battle_of_Dertosa","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Tortosa","Romanvictory","Unknown",,"http://dbpedia.org/resource/Gnaeus_Cornelius_Scipio_Calvus"
"http://dbpedia.org/resource/Battle_of_Utica_(49_BC)","http://dbpedia.org/resource/Caesar's_Civil_War","http://dbpedia.org/resource/Utica,_Tunisia","Popular victory","100",,"http://dbpedia.org/resource/Publius_Attius_Varus"
"http://dbpedia.org/resource/Battle_of_Utica_(49_BC)","http://dbpedia.org/resource/Caesar's_Civil_War","http://dbpedia.org/resource/Utica,_Tunisia","Popular victory","100",,"http://dbpedia.org/resource/Gaius_Scribonius_Curio"
"http://dbpedia.org/resource/Battle_of_Barbalissos","http://dbpedia.org/resource/Roman–Persian_Wars","http://dbpedia.org/resource/Mesopotamia","Sassanidvictory","Unknown",,"http://dbpedia.org/resource/Shapur_I"
"http://dbpedia.org/resource/Battle_of_Barbalissos","http://dbpedia.org/resource/Roman–Persian_Wars","http://dbpedia.org/resource/Barbalissos","Sassanidvictory","Unknown",,"http://dbpedia.org/resource/Shapur_I"
"http://dbpedia.org/resource/Siege_of_Numantia","http://dbpedia.org/resource/Numantine_War","http://dbpedia.org/resource/Numantia","Roman victory","unknown",,"http://dbpedia.org/resource/Jugurtha"
"http://dbpedia.org/resource/Siege_of_Numantia","http://dbpedia.org/resource/Numantine_War","http://dbpedia.org/resource/Numantia","Roman victory","unknown",,"http://dbpedia.org/resource/Scipio_Aemilianus"
"http://dbpedia.org/resource/Siege_of_Numantia","http://dbpedia.org/resource/Numantine_War","http://dbpedia.org/resource/Iberian_Peninsula","Roman victory","unknown",,"http://dbpedia.org/resource/Jugurtha"
"http://dbpedia.org/resource/Siege_of_Numantia","http://dbpedia.org/resource/Numantine_War","http://dbpedia.org/resource/Iberian_Peninsula","Roman victory","unknown",,"http://dbpedia.org/resource/Scipio_Aemilianus"
"http://dbpedia.org/resource/Siege_of_Saguntum","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Saguntum","Carthaginian victory","9,100",,"http://dbpedia.org/resource/Hannibal"
"http://dbpedia.org/resource/Siege_of_Saguntum","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Spain","Carthaginian victory","9,100",,"http://dbpedia.org/resource/Hannibal"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Gaul","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Quintus_Petillius_Cerialis"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Gaul","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Claudius_Labeo"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Gaul","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Veleda"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Gaul","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Brinno"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Gaul","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Gaius_Julius_Civilis"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Gaul","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Julius_Classicus"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Gaul","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Marcus_Hordeonius_Flaccus"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Gaul","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Julius_Tutor"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Gaul","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Munius_Lupercus"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Germania_Inferior","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Quintus_Petillius_Cerialis"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Germania_Inferior","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Claudius_Labeo"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Germania_Inferior","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Veleda"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Germania_Inferior","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Brinno"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Germania_Inferior","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Gaius_Julius_Civilis"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Germania_Inferior","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Julius_Classicus"
"http://dbpedia.org/resource/Revolt_of_the_Batavi","http://dbpedia.org/resource/Year_of_the_Four_Emperors","http://dbpedia.org/resource/Germania_Inferior","Roman strategic victory; subjugation of the Batavi","Relatively light; Batavi army survives to later serve Romans again",,"http://dbpedia.org/resource/Marcus_Hordeonius_Flaccus"
